claim_id,video_id,channel_id,claimant_id,claim_date,video_upload_date,claim_type,status,resolution_days,action_taken,region,video_views,video_duration_seconds,content_category,estimated_revenue_impact,counter_notice_filed,is_suspicious,days_since_upload,abuse_score,manual_review_required,reviewer_id,review_accuracy
CLAIM_00019335,VID_00013132,CH_00012479,CLMT_00000132,2023-08-17,2022-10-02,Audiovisual,Active,,Monetize,US,17345,163,Education,1005.13,False,False,319,4,False,REV_075,True
CLAIM_00019336,VID_00004299,CH_00011897,CLMT_00000440,2023-09-29,2023-03-14,Thumbnail,Disputed,,Monetize,EU,7650,912,Education,3485.26,False,False,199,0,False,REV_170,True
CLAIM_00019337,VID_00026814,CH_00001355,CLMT_00001074,2024-02-22,2023-05-18,Audiovisual,Active,,Track,APAC,28858,58,Film,0.0,False,False,280,5,False,REV_191,False
CLAIM_00019338,VID_00024266,CH_00018219,CLMT_00004476,2022-12-14,2022-09-26,Audiovisual,Retracted,73.0,Block,US,217751,107,Music,0.0,True,False,79,33,True,REV_151,True
CLAIM_00019339,VID_00028726,CH_00012485,CLMT_00003956,2022-11-26,2022-04-23,Audiovisual,Retracted,90.0,Monetize,LATAM,402,400,News,282.82,False,False,217,6,False,REV_058,True
CLAIM_00019340,VID_00008848,CH_00018723,CLMT_00001992,2024-01-24,2023-02-10,Visual,Resolved,79.0,Monetize,MEA,13095,126,Sports,3675.48,False,False,348,16,False,REV_147,True
CLAIM_00019341,VID_00028246,CH_00004469,CLMT_00002332,2023-06-22,2022-12-26,Audiovisual,Resolved,29.0,Track,LATAM,49697,1594,Sports,0.0,False,False,178,32,False,REV_027,True
CLAIM_00019342,VID_00002783,CH_00004568,CLMT_00000044,2024-01-15,2023-06-27,Audiovisual,Disputed,,Track,APAC,1057,524,Music,0.0,False,False,202,5,False,REV_040,False
CLAIM_00019343,VID_00002508,CH_00015011,CLMT_00001658,2024-08-25,2023-12-20,Audiovisual,Retracted,5.0,Track,EU,15036,267,Music,0.0,False,False,249,21,False,REV_168,True
CLAIM_00019344,VID_00002422,CH_00000023,CLMT_00003346,2023-08-06,2023-04-05,Audiovisual,Active,,Mute,US,450,193,Education,0.0,False,False,123,18,False,REV_103,True
CLAIM_00019345,VID_00016532,CH_00005660,CLMT_00001473,2023-02-09,2022-10-31,Audio,Active,,Track,APAC,2690,687,Education,0.0,False,False,101,30,False,REV_197,True
CLAIM_00019346,VID_00023663,CH_00010910,CLMT_00003962,2023-05-20,2023-02-26,Audiovisual,Resolved,46.0,Block,EU,5534,512,Education,0.0,False,False,83,11,False,REV_060,True
CLAIM_00019347,VID_00023052,CH_00004266,CLMT_00002747,2023-12-24,2023-11-29,Audio,Disputed,,Monetize,US,760,567,News,1431.96,False,False,25,27,False,REV_001,True
CLAIM_00019348,VID_00024982,CH_00012091,CLMT_00003194,2024-02-09,2023-04-12,Audiovisual,Active,,Monetize,US,244,3947,Education,4663.21,False,False,303,18,False,REV_185,True
CLAIM_00019349,VID_00024008,CH_00008657,CLMT_00001270,2024-05-08,2023-11-13,Audiovisual,Resolved,22.0,Monetize,US,1650,343,Gaming,158.55,False,False,177,10,False,REV_175,True
CLAIM_00019350,VID_00013612,CH_00003386,CLMT_00004743,2023-11-20,2023-09-28,Thumbnail,Active,,Track,EU,64596,207,Technology,0.0,False,False,53,12,False,REV_066,True
CLAIM_00019351,VID_00000661,CH_00003624,CLMT_00002831,2024-01-04,2023-10-23,Audio,Disputed,,Monetize,APAC,8614,674,Education,1854.47,True,False,73,36,True,REV_077,True
CLAIM_00019352,VID_00000484,CH_00002035,CLMT_00001239,2023-12-05,2023-01-20,Audio,Active,,Track,LATAM,92384,188,Music,0.0,False,False,319,14,False,REV_108,True
CLAIM_00019353,VID_00024336,CH_00012058,CLMT_00001050,2023-12-15,2023-10-07,Audio,Expired,52.0,Monetize,LATAM,20,351,Entertainment,4736.42,False,False,69,3,False,REV_085,False
CLAIM_00019354,VID_00027206,CH_00011636,CLMT_00002412,2024-02-02,2023-04-01,Visual,Active,,Monetize,US,4160,177,Music,932.11,False,False,307,25,False,REV_146,True
CLAIM_00019355,VID_00017751,CH_00013451,CLMT_00001037,2023-03-07,2022-07-18,Audiovisual,Active,,Monetize,MEA,834,344,Film,4538.2,False,False,232,37,False,REV_009,True
CLAIM_00019356,VID_00019821,CH_00005831,CLMT_00004895,2024-02-10,2023-02-26,Audiovisual,Resolved,33.0,Monetize,LATAM,308,178,Entertainment,3391.01,True,False,349,4,True,REV_057,True
CLAIM_00019357,VID_00004976,CH_00009938,CLMT_00001817,2023-05-19,2022-12-28,Audiovisual,Active,,Monetize,US,102,14,Education,1240.01,False,False,142,3,False,REV_141,True
CLAIM_00019358,VID_00003132,CH_00002350,CLMT_00001188,2023-04-07,2022-12-27,Audiovisual,Resolved,56.0,Block,US,11554,656,News,0.0,False,False,101,6,False,REV_085,True
CLAIM_00019359,VID_00024114,CH_00004681,CLMT_00003518,2023-11-04,2023-08-31,Audio,Disputed,,Block,LATAM,179,194,Music,0.0,False,False,65,7,False,REV_155,True
CLAIM_00019360,VID_00019274,CH_00013855,CLMT_00003761,2023-10-25,2023-01-10,Audio,Resolved,18.0,Monetize,MEA,3153,773,Education,2994.22,True,False,288,30,True,REV_198,True
CLAIM_00019361,VID_00025973,CH_00013375,CLMT_00002114,2023-05-12,2022-06-24,Audio,Expired,19.0,Mute,EU,6220,212,Film,0.0,False,False,322,15,False,REV_160,True
CLAIM_00019362,VID_00012817,CH_00014605,CLMT_00002708,2023-02-17,2022-10-02,Audiovisual,Resolved,63.0,Monetize,EU,6533,21,Sports,2747.82,False,False,138,2,False,REV_144,True
CLAIM_00019363,VID_00006367,CH_00013792,CLMT_00001251,2022-10-18,2022-09-18,Audiovisual,Expired,72.0,Block,APAC,1360,235,Music,0.0,False,False,30,32,False,REV_087,True
CLAIM_00019364,VID_00027246,CH_00016627,CLMT_00000419,2023-03-24,2022-05-30,Audiovisual,Active,,Block,APAC,57880,60,Gaming,0.0,True,False,298,12,True,REV_134,True
CLAIM_00019365,VID_00019848,CH_00000858,CLMT_00004256,2024-01-03,2023-07-04,Audio,Disputed,,Track,APAC,433245,230,Other,0.0,False,False,183,15,False,REV_126,True
CLAIM_00019366,VID_00028158,CH_00018665,CLMT_00001092,2024-02-15,2023-04-13,Visual,Active,,Block,LATAM,26326,143,Music,0.0,False,False,308,28,False,REV_178,True
CLAIM_00019367,VID_00010230,CH_00008694,CLMT_00003466,2023-06-04,2023-05-22,Thumbnail,Resolved,47.0,Monetize,EU,216,195,Film,2246.58,False,True,13,67,False,REV_012,True
CLAIM_00019368,VID_00025716,CH_00001618,CLMT_00000209,2023-07-20,2023-01-27,Audio,Resolved,56.0,Block,US,12894,111,Music,0.0,False,False,174,15,False,REV_043,True
CLAIM_00019369,VID_00010608,CH_00010259,CLMT_00003967,2023-12-31,2023-03-04,Audiovisual,Disputed,,Track,APAC,1668,130,Education,0.0,False,False,302,28,False,REV_113,True
CLAIM_00019370,VID_00013932,CH_00018627,CLMT_00002851,2023-10-13,2023-03-30,Audio,Resolved,56.0,Track,APAC,54050,233,Music,0.0,False,False,197,1,False,REV_122,True
CLAIM_00019371,VID_00016789,CH_00013183,CLMT_00004868,2024-04-05,2024-04-01,Audio,Resolved,26.0,Monetize,APAC,1466,476,Entertainment,2024.93,True,False,4,29,True,REV_091,True
CLAIM_00019372,VID_00024363,CH_00009904,CLMT_00004213,2023-07-01,2023-04-29,Audiovisual,Disputed,,Monetize,EU,1064192,322,Music,2407.15,False,False,63,13,False,REV_122,True
CLAIM_00019373,VID_00000768,CH_00015856,CLMT_00000868,2023-01-09,2022-01-15,Audio,Disputed,,Block,EU,3206,528,Education,0.0,False,False,359,7,False,REV_100,False
CLAIM_00019374,VID_00009901,CH_00001161,CLMT_00003654,2023-03-22,2022-12-09,Audiovisual,Active,,Mute,EU,66581,117,Gaming,0.0,False,False,103,25,False,REV_016,True
CLAIM_00019375,VID_00008981,CH_00008139,CLMT_00001787,2023-12-06,2023-04-15,Audiovisual,Disputed,,Block,US,1009,158,Entertainment,0.0,False,False,235,29,False,REV_148,True
CLAIM_00019376,VID_00015038,CH_00006567,CLMT_00000617,2023-04-08,2023-03-19,Audiovisual,Resolved,35.0,Monetize,US,52,248,Gaming,686.23,False,False,20,18,False,REV_141,True
CLAIM_00019377,VID_00006641,CH_00013904,CLMT_00000808,2023-03-05,2022-04-21,Audiovisual,Disputed,,Block,US,387,170,Education,0.0,False,False,318,12,False,REV_200,True
CLAIM_00019378,VID_00003267,CH_00008738,CLMT_00003580,2024-02-17,2023-12-05,Audiovisual,Active,,Monetize,MEA,9919,275,Education,3456.66,False,False,74,37,False,REV_195,True
CLAIM_00019379,VID_00008660,CH_00005588,CLMT_00000210,2023-12-12,2023-07-09,Audio,Active,,Monetize,MEA,158519,68,Music,3235.42,True,False,156,36,True,REV_045,True
CLAIM_00019380,VID_00021498,CH_00009472,CLMT_00000650,2023-01-01,2022-05-01,Audiovisual,Resolved,12.0,Monetize,MEA,1166,920,Gaming,1474.68,False,False,245,38,False,REV_157,True
CLAIM_00019381,VID_00018881,CH_00010647,CLMT_00001046,2024-02-05,2023-04-30,Audiovisual,Active,,Monetize,LATAM,92,590,Film,112.02,False,False,281,20,False,REV_146,True
CLAIM_00019382,VID_00015447,CH_00006508,CLMT_00002359,2024-07-28,2023-08-30,Audio,Resolved,53.0,Block,US,15542,199,Gaming,0.0,False,False,333,7,False,REV_030,True
CLAIM_00019383,VID_00012340,CH_00005108,CLMT_00000118,2022-12-26,2022-11-19,Audiovisual,Resolved,16.0,Track,EU,21,526,Education,0.0,False,False,37,24,False,REV_034,True
CLAIM_00019384,VID_00009544,CH_00000769,CLMT_00001553,2022-11-16,2022-10-25,Audiovisual,Resolved,10.0,Monetize,LATAM,160973,487,Music,1890.54,True,False,22,37,True,REV_138,True
CLAIM_00019385,VID_00014075,CH_00014096,CLMT_00003498,2023-11-07,2023-08-19,Audiovisual,Resolved,6.0,Block,US,560,603,Technology,0.0,False,False,80,5,False,REV_178,True
CLAIM_00019386,VID_00003050,CH_00010492,CLMT_00000446,2023-08-25,2023-02-18,Audiovisual,Resolved,46.0,Block,LATAM,32218,467,Sports,0.0,False,False,188,23,False,REV_101,True
CLAIM_00019387,VID_00007283,CH_00008869,CLMT_00001609,2024-08-06,2023-11-26,Visual,Active,,Mute,MEA,1506,193,Music,0.0,False,False,254,25,False,REV_010,False
CLAIM_00019388,VID_00013315,CH_00007371,CLMT_00003439,2023-10-24,2023-02-01,Audiovisual,Active,,Track,MEA,510,126,News,0.0,False,False,265,30,False,REV_088,True
CLAIM_00019389,VID_00018383,CH_00004596,CLMT_00000066,2024-01-28,2023-05-01,Visual,Disputed,,Monetize,EU,1360,171,Music,3824.76,False,False,272,28,False,REV_094,False
CLAIM_00019390,VID_00009128,CH_00013369,CLMT_00004424,2023-08-07,2022-08-29,Visual,Disputed,,Block,APAC,26334,731,News,0.0,False,False,343,35,False,REV_076,True
CLAIM_00019391,VID_00015839,CH_00002201,CLMT_00001155,2024-04-16,2023-05-25,Audiovisual,Active,,Block,MEA,51240,474,Gaming,0.0,True,False,327,17,True,REV_008,True
CLAIM_00019392,VID_00009320,CH_00009665,CLMT_00003853,2024-07-03,2024-02-18,Audiovisual,Disputed,,Block,APAC,8484,136,Gaming,0.0,False,False,136,23,False,REV_098,True
CLAIM_00019393,VID_00029743,CH_00007231,CLMT_00004239,2023-07-02,2023-04-11,Audio,Active,,Mute,MEA,12497,333,Music,0.0,False,False,82,19,False,REV_164,False
CLAIM_00019394,VID_00023032,CH_00009778,CLMT_00000911,2023-09-27,2023-06-19,Audiovisual,Active,,Block,EU,29631,89,Music,0.0,False,False,100,39,False,REV_195,True
CLAIM_00019395,VID_00017473,CH_00001923,CLMT_00002865,2022-10-26,2022-02-02,Thumbnail,Resolved,53.0,Monetize,APAC,7,106,Entertainment,927.16,True,False,266,4,True,REV_021,True
CLAIM_00019396,VID_00016601,CH_00006808,CLMT_00003639,2022-11-18,2022-11-12,Audiovisual,Resolved,20.0,Block,EU,13133,235,Music,0.0,False,False,6,23,False,REV_147,True
CLAIM_00019397,VID_00008016,CH_00015679,CLMT_00002935,2023-12-29,2023-03-26,Audiovisual,Active,,Monetize,US,291,34,Gaming,4877.31,False,False,278,34,False,REV_137,True
CLAIM_00019398,VID_00012531,CH_00002333,CLMT_00004295,2022-12-05,2022-09-03,Audiovisual,Disputed,,Monetize,US,1783,210,Other,1179.43,False,False,93,29,False,REV_174,True
CLAIM_00019399,VID_00000565,CH_00011313,CLMT_00002270,2023-05-23,2022-12-23,Visual,Retracted,26.0,Block,US,137,24,Gaming,0.0,False,False,151,30,False,REV_058,True
CLAIM_00019400,VID_00016287,CH_00004895,CLMT_00004783,2023-09-19,2022-09-24,Visual,Expired,48.0,Monetize,EU,1002,132,Education,3513.38,False,False,360,36,False,REV_081,True
CLAIM_00019401,VID_00023841,CH_00008733,CLMT_00004601,2024-02-17,2023-09-03,Audiovisual,Active,,Block,APAC,3391,209,Entertainment,0.0,True,False,167,38,True,REV_168,True
CLAIM_00019402,VID_00012899,CH_00006229,CLMT_00003896,2023-12-08,2023-04-03,Visual,Retracted,90.0,Track,EU,7047,184,Film,0.0,False,False,249,32,False,REV_121,True
CLAIM_00019403,VID_00012214,CH_00003925,CLMT_00002925,2024-04-14,2024-01-29,Audiovisual,Resolved,7.0,Monetize,US,6928,33,Music,3868.11,False,False,76,28,False,REV_150,True
CLAIM_00019404,VID_00024993,CH_00001410,CLMT_00002908,2022-11-03,2022-03-01,Audiovisual,Resolved,47.0,Monetize,US,2526,144,Entertainment,3439.79,False,False,247,26,False,REV_016,True
CLAIM_00019405,VID_00017911,CH_00019946,CLMT_00001308,2024-07-24,2023-12-18,Audiovisual,Retracted,67.0,Monetize,EU,6253,138,Education,1176.2,True,False,219,21,True,REV_078,True
CLAIM_00019406,VID_00023416,CH_00002129,CLMT_00004278,2024-01-13,2023-01-22,Audio,Resolved,81.0,Mute,US,12187,420,Music,0.0,False,False,356,29,False,REV_008,True
CLAIM_00019407,VID_00003549,CH_00010983,CLMT_00000568,2023-06-22,2022-08-30,Audio,Resolved,84.0,Monetize,US,6387,292,News,1705.04,False,False,296,13,False,REV_134,True
CLAIM_00019408,VID_00014820,CH_00013477,CLMT_00000368,2024-03-22,2023-06-05,Audio,Resolved,25.0,Mute,US,1352,202,News,0.0,True,False,291,16,True,REV_124,True
CLAIM_00019409,VID_00007343,CH_00017482,CLMT_00004782,2024-05-15,2024-04-24,Audiovisual,Resolved,35.0,Mute,EU,1499,185,Technology,0.0,False,False,21,36,False,REV_122,False
CLAIM_00019410,VID_00018936,CH_00008109,CLMT_00001721,2022-12-15,2022-03-27,Audio,Retracted,45.0,Monetize,LATAM,2996,676,Music,2845.89,False,False,263,3,False,REV_170,True
CLAIM_00019411,VID_00000816,CH_00000989,CLMT_00000889,2022-12-13,2022-10-04,Audiovisual,Disputed,,Block,US,1653235,424,Gaming,0.0,False,False,70,23,False,REV_106,True
CLAIM_00019412,VID_00013021,CH_00011966,CLMT_00004945,2022-11-06,2022-03-24,Audio,Resolved,50.0,Block,US,88,714,Technology,0.0,False,False,227,15,False,REV_051,True
CLAIM_00019413,VID_00025271,CH_00007890,CLMT_00001849,2023-02-19,2022-11-10,Audiovisual,Active,,Monetize,APAC,5338,146,Music,618.24,False,False,101,23,False,REV_057,True
CLAIM_00019414,VID_00007606,CH_00002557,CLMT_00004197,2023-06-13,2023-02-04,Visual,Active,,Block,US,3243,168,News,0.0,False,True,129,64,False,REV_052,True
CLAIM_00019415,VID_00014651,CH_00006106,CLMT_00004728,2023-11-20,2023-08-21,Audiovisual,Active,,Monetize,LATAM,1759,63,Entertainment,2880.47,False,False,91,5,False,REV_008,True
CLAIM_00019416,VID_00012119,CH_00005359,CLMT_00003292,2024-04-25,2024-02-02,Visual,Active,,Block,US,45,265,Entertainment,0.0,False,False,83,20,False,REV_100,True
CLAIM_00019417,VID_00015624,CH_00011910,CLMT_00001855,2022-10-20,2021-12-14,Audio,Resolved,76.0,Block,US,30920,609,Education,0.0,False,False,310,16,False,REV_133,True
CLAIM_00019418,VID_00018454,CH_00005356,CLMT_00002978,2024-09-09,2023-10-27,Audiovisual,Disputed,,Block,LATAM,300510,342,Music,0.0,False,False,318,12,False,REV_023,True
CLAIM_00019419,VID_00003571,CH_00013168,CLMT_00003047,2024-04-10,2023-10-31,Audio,Active,,Monetize,EU,40583,233,Music,4593.24,False,False,162,11,False,REV_031,True
CLAIM_00019420,VID_00021064,CH_00009033,CLMT_00001526,2023-10-26,2022-11-27,Audiovisual,Disputed,,Mute,US,334,187,Entertainment,0.0,False,False,333,15,False,REV_174,True
CLAIM_00019421,VID_00010179,CH_00019218,CLMT_00001889,2024-04-24,2023-12-08,Audiovisual,Resolved,65.0,Monetize,US,301,117,Other,3661.33,True,False,138,31,True,REV_127,True
CLAIM_00019422,VID_00010894,CH_00014557,CLMT_00000767,2023-12-07,2023-05-01,Audiovisual,Resolved,9.0,Mute,APAC,29269,116,Music,0.0,False,False,220,37,False,REV_101,True
CLAIM_00019423,VID_00004712,CH_00009232,CLMT_00001866,2023-02-13,2023-02-05,Audiovisual,Resolved,81.0,Block,APAC,2517,1850,Lifestyle,0.0,False,False,8,21,False,REV_106,True
CLAIM_00019424,VID_00026532,CH_00014354,CLMT_00001975,2024-06-10,2024-01-25,Audio,Disputed,,Block,MEA,155,455,Education,0.0,False,False,137,35,False,REV_050,True
CLAIM_00019425,VID_00020642,CH_00017991,CLMT_00002719,2024-05-24,2023-08-02,Visual,Resolved,31.0,Mute,MEA,58412,176,Gaming,0.0,False,False,296,5,False,REV_189,True
CLAIM_00019426,VID_00002741,CH_00015190,CLMT_00004235,2024-02-14,2023-04-11,Visual,Resolved,13.0,Track,LATAM,719,3739,Entertainment,0.0,False,False,309,6,False,REV_097,True
CLAIM_00019427,VID_00003126,CH_00002024,CLMT_00003436,2023-11-19,2023-07-11,Audio,Active,,Monetize,APAC,5777,267,Gaming,799.59,False,False,131,10,False,REV_037,True
CLAIM_00019428,VID_00018380,CH_00014250,CLMT_00001442,2023-01-02,2022-10-23,Visual,Active,,Block,EU,207751,36,Education,0.0,False,False,71,23,False,REV_191,True
CLAIM_00019429,VID_00005547,CH_00014363,CLMT_00003294,2023-09-07,2023-07-13,Visual,Retracted,39.0,Block,US,1688,691,Other,0.0,False,False,56,12,False,REV_049,True
CLAIM_00019430,VID_00006806,CH_00012496,CLMT_00004154,2023-12-27,2023-06-28,Audiovisual,Active,,Monetize,LATAM,7,310,Music,4057.61,False,False,182,6,False,REV_181,False
CLAIM_00019431,VID_00028339,CH_00009519,CLMT_00002839,2023-07-25,2022-08-29,Audiovisual,Resolved,53.0,Monetize,LATAM,23,238,Education,4508.29,False,False,330,25,False,REV_008,True
CLAIM_00019432,VID_00016051,CH_00009235,CLMT_00000155,2024-08-10,2024-06-29,Audio,Retracted,12.0,Block,EU,325,536,Other,0.0,False,False,42,25,False,REV_071,True
CLAIM_00019433,VID_00019445,CH_00005352,CLMT_00001917,2024-09-06,2023-10-09,Audio,Disputed,,Monetize,MEA,514,315,Entertainment,3732.85,False,False,333,19,False,REV_100,True
CLAIM_00019434,VID_00008191,CH_00016590,CLMT_00004408,2023-05-15,2023-02-24,Visual,Active,,Monetize,MEA,1242,1371,Education,3666.02,True,False,80,31,True,REV_043,True
CLAIM_00019435,VID_00002749,CH_00013553,CLMT_00002686,2023-08-29,2023-05-13,Visual,Disputed,,Monetize,APAC,6160,66,Music,2355.08,False,False,108,38,False,REV_081,True
CLAIM_00019436,VID_00004632,CH_00007627,CLMT_00000073,2023-12-07,2023-03-05,Audiovisual,Resolved,28.0,Monetize,EU,341228,41,Entertainment,3037.0,False,True,277,91,True,REV_093,True
CLAIM_00019437,VID_00013212,CH_00001213,CLMT_00002303,2023-02-15,2022-05-08,Visual,Active,,Mute,APAC,4110,317,Education,0.0,False,False,283,1,False,REV_115,True
CLAIM_00019438,VID_00020202,CH_00015293,CLMT_00002206,2023-08-15,2023-08-13,Audio,Resolved,66.0,Track,APAC,14227,88,Gaming,0.0,False,False,2,32,False,REV_124,True
CLAIM_00019439,VID_00027462,CH_00000981,CLMT_00004545,2023-01-04,2022-02-23,Audiovisual,Disputed,,Monetize,APAC,7271,199,News,230.88,False,False,315,13,False,REV_144,True
CLAIM_00019440,VID_00015517,CH_00015080,CLMT_00003122,2024-07-14,2023-08-13,Audiovisual,Active,,Block,US,157,129,Other,0.0,True,False,336,1,True,REV_123,True
CLAIM_00019441,VID_00017151,CH_00017178,CLMT_00000401,2024-06-17,2023-12-04,Audiovisual,Disputed,,Block,EU,2457,80,Lifestyle,0.0,False,False,196,27,False,REV_192,True
CLAIM_00019442,VID_00023693,CH_00002600,CLMT_00000869,2024-08-12,2024-07-09,Audiovisual,Active,,Track,US,67,125,Film,0.0,False,False,34,9,False,REV_047,True
CLAIM_00019443,VID_00027514,CH_00001304,CLMT_00000391,2022-11-15,2022-09-11,Audio,Resolved,65.0,Block,LATAM,1575,97,Technology,0.0,True,False,65,1,True,REV_007,True
CLAIM_00019444,VID_00018568,CH_00002268,CLMT_00000643,2022-10-15,2022-08-05,Audio,Active,,Monetize,EU,2897,374,Gaming,1952.35,False,False,71,27,False,REV_110,True
CLAIM_00019445,VID_00024923,CH_00001202,CLMT_00003325,2024-09-19,2024-06-22,Audio,Resolved,83.0,Block,MEA,2823,299,Entertainment,0.0,False,False,89,4,False,REV_109,True
CLAIM_00019446,VID_00007617,CH_00003577,CLMT_00001684,2023-09-24,2023-07-02,Visual,Active,,Monetize,LATAM,19531,148,Music,3787.01,True,False,84,22,True,REV_096,True
CLAIM_00019447,VID_00001932,CH_00004431,CLMT_00001211,2023-03-20,2022-04-11,Audiovisual,Active,,Block,LATAM,240959,208,Entertainment,0.0,False,False,343,3,False,REV_049,True
CLAIM_00019448,VID_00025147,CH_00009645,CLMT_00000480,2023-01-22,2022-02-03,Audiovisual,Active,,Block,EU,224,395,Music,0.0,False,False,353,25,False,REV_098,True
CLAIM_00019449,VID_00016169,CH_00009503,CLMT_00000010,2022-11-13,2021-11-20,Audio,Disputed,,Monetize,APAC,401,404,Gaming,1848.94,False,False,358,3,False,REV_020,True
CLAIM_00019450,VID_00008259,CH_00017161,CLMT_00000393,2024-08-05,2023-09-01,Audio,Active,,Monetize,APAC,399,395,Sports,1292.2,False,False,339,37,False,REV_105,True
CLAIM_00019451,VID_00013496,CH_00000304,CLMT_00002552,2023-08-07,2023-06-23,Visual,Resolved,85.0,Monetize,US,4262,171,Sports,3364.24,False,False,45,23,False,REV_026,True
CLAIM_00019452,VID_00010206,CH_00012188,CLMT_00001350,2024-09-07,2024-03-22,Audiovisual,Resolved,56.0,Track,APAC,12374,163,News,0.0,False,False,169,6,False,REV_090,True
CLAIM_00019453,VID_00024266,CH_00012837,CLMT_00000854,2023-09-17,2023-04-30,Visual,Active,,Mute,US,262318,350,Entertainment,0.0,False,False,140,35,False,REV_138,True
CLAIM_00019454,VID_00011072,CH_00019858,CLMT_00004805,2022-12-03,2022-11-13,Visual,Resolved,52.0,Block,APAC,236,26,Sports,0.0,True,False,20,28,True,REV_013,True
CLAIM_00019455,VID_00027340,CH_00009743,CLMT_00004393,2023-11-10,2022-12-11,Audiovisual,Resolved,18.0,Block,APAC,180,452,Film,0.0,False,False,334,31,False,REV_163,True
CLAIM_00019456,VID_00004936,CH_00004222,CLMT_00004662,2024-02-02,2023-06-15,Audio,Resolved,16.0,Monetize,APAC,1050,245,Gaming,2655.19,False,False,232,5,False,REV_147,True
CLAIM_00019457,VID_00001197,CH_00003434,CLMT_00001786,2024-09-13,2023-10-09,Audio,Retracted,37.0,Monetize,MEA,41146,68,Entertainment,318.36,False,False,340,9,False,REV_130,True
CLAIM_00019458,VID_00010534,CH_00003686,CLMT_00004866,2023-06-20,2023-06-14,Audio,Active,,Monetize,US,3517,379,Education,4036.87,False,False,6,8,False,REV_064,True
CLAIM_00019459,VID_00022578,CH_00016688,CLMT_00003173,2023-09-09,2023-07-24,Audio,Disputed,,Block,APAC,69887,174,Entertainment,0.0,False,False,47,33,False,REV_049,True
CLAIM_00019460,VID_00018525,CH_00015807,CLMT_00000326,2024-04-11,2023-11-13,Audio,Disputed,,Mute,EU,323,164,Technology,0.0,True,False,150,14,True,REV_089,True
CLAIM_00019461,VID_00019620,CH_00010073,CLMT_00004017,2023-02-09,2023-01-09,Audio,Active,,Track,US,2057,589,Film,0.0,False,False,31,11,False,REV_014,True
